,측정일자,도로변구분,측정소명,미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
7308,20220923,일반도로,천호대로,28,0.022,0.024,0.3,0.003
7309,20220923,일반도로,도산대로,30,0.022,0.023,0.4,0.003
7310,20220923,중앙차로,강남대로,31,0.016,0.029,0.5,0.003
7311,20220923,일반도로,홍릉로,29,0.024,0.02,0.3,0.003
7312,20220923,전용차로,정릉로,27,0.02,0.027,0.4,0.002
7313,20220923,전용차로,강변북로,28,0.019,0.027,0.3,0.003
7314,20220923,일반도로,화랑로,26,0.019,0.029,0.4,0.002
7315,20220923,경계,세곡,25,0.023,0.019,0.3,0.003
7316,20220923,경계,행주,26,0.024,0.017,0.4,0.003
7320,20220923,경계,항동,24,0.029,0.016,0.2,0.003
7321,20220923,일반도로,시흥대로,29,0.022,0.026,0.4,0.003
7322,20220923,중앙차로,동작대로,32,0.022,0.03,0.4,0.003
7323,20220923,일반도로,영등포로,22,0.022,0.027,0.4,0.003
7324,20220923,중앙차로,공항대로,28,0.023,0.027,0.4,0.003
7325,20220922,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7326,20220922,일반도로,천호대로,19,0.024,0.025,0.3,0.003
7327,20220922,전용차로,정릉로,23,0.022,0.031,0.4,0.002
7328,20220922,경계,행주,21,0.03,0.016,0.4,0.003
7329,20220922,일반도로,영등포로,17,0.021,0.021,0.3,0.003
7330,20220922,일반도로,시흥대로,22,0.024,0.035,0.4,0.003
7331,20220922,전용차로,강변북로,19,0.02,0.033,0.3,0.003
7332,20220922,일반도로,화랑로,20,0.017,0.037,0.4,0.002
7333,20220922,중앙차로,공항대로,23,0.032,0.026,0.3,0.003
7334,20220922,일반도로,종로,22,0.024,0.027,0.5,0.003
7336,20220922,경계,세곡,18,0.029,0.017,0.2,0.003
7337,20220922,일반도로,신촌로,17,0.02,0.016,0.3,0.003
7338,20220922,일반도로,청계천로,18,0.018,0.022,0.4,0.004
7339,20220922,중앙차로,동작대로,23,0.027,0.031,0.4,0.003
7341,20220922,경계,항동,20,0.036,0.016,0.2,0.003
7343,20220922,중앙차로,강남대로,20,0.023,0.026,0.4,0.003
7345,20220922,일반도로,도산대로,21,0.03,0.021,0.4,0.003
7347,20220922,일반도로,홍릉로,24,0.028,0.023,0.3,0.003
7351,20220921,일반도로,신촌로,34,0.025,0.029,0.5,0.003
7353,20220921,경계,세곡,23,0.025,0.018,0.2,0.003
7356,20220921,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7357,20220921,경계,행주,32,0.036,0.014,0.4,0.003
7358,20220921,일반도로,청계천로,30,0.026,0.025,0.5,0.004
7362,20220921,중앙차로,강남대로,27,0.013,0.033,0.5,0.003
7363,20220921,일반도로,종로,28,0.024,0.025,0.5,0.003
7364,20220921,일반도로,도산대로,28,0.024,0.022,0.4,0.003
7365,20220921,경계,항동,28,0.035,0.018,0.2,0.003
7366,20220921,일반도로,천호대로,24,0.019,0.025,0.3,0.003
7367,20220921,중앙차로,공항대로,38,0.03,0.03,0.4,0.003
7368,20220921,일반도로,영등포로,31,0.028,0.026,0.4,0.003
7369,20220921,중앙차로,동작대로,29,0.019,0.035,0.5,0.003
7370,20220921,일반도로,시흥대로,31,0.02,0.038,0.5,0.003
7371,20220921,일반도로,화랑로,28,0.016,0.034,0.4,0.002
7372,20220921,전용차로,강변북로,24,0.021,0.027,0.3,0.003
7373,20220921,전용차로,정릉로,31,0.025,0.026,0.4,0.003
7374,20220921,일반도로,홍릉로,30,0.028,0.019,0.3,0.003
7376,20220920,일반도로,시흥대로,28,0.02,0.027,0.4,0.003
7377,20220920,경계,행주,24,0.031,0.007,0.3,0.003
7378,20220920,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7379,20220920,전용차로,강변북로,24,0.025,0.018,0.2,0.003
7380,20220920,중앙차로,공항대로,33,0.035,0.022,0.3,0.002
7381,20220920,일반도로,영등포로,28,0.025,0.019,0.3,0.003
7382,20220920,중앙차로,동작대로,33,0.028,0.031,0.4,0.002
7383,20220920,일반도로,종로,24,0.026,0.015,0.4,0.002
7384,20220920,일반도로,홍릉로,28,0.028,0.014,0.3,0.002
7385,20220920,일반도로,신촌로,28,0.024,0.019,0.4,0.002
7390,20220920,일반도로,천호대로,27,0.019,0.022,0.3,0.002
7391,20220920,경계,항동,24,0.032,0.011,0.2,0.003
7392,20220920,전용차로,정릉로,28,0.025,0.02,0.3,0.002
7394,20220920,일반도로,화랑로,26,0.023,0.026,0.3,0.002
7395,20220920,일반도로,청계천로,28,0.031,0.016,0.3,0.003
7396,20220920,경계,세곡,26,0.023,0.017,0.4,0.003
7398,20220920,일반도로,도산대로,28,0.027,0.015,0.3,0.003
7399,20220920,중앙차로,강남대로,29,0.021,0.023,0.4,0.003
7401,20220919,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7402,20220919,일반도로,청계천로,18,0.029,0.011,0.3,0.003
7403,20220919,일반도로,종로,19,0.025,0.012,0.4,0.002
7408,20220919,일반도로,화랑로,20,0.024,0.02,0.3,0.002
7409,20220919,전용차로,강변북로,15,0.026,0.009,0.3,0.002
7410,20220919,전용차로,정릉로,20,0.025,0.015,0.3,0.002
7411,20220919,일반도로,홍릉로,21,0.025,0.013,0.3,0.002
7412,20220919,경계,세곡,20,0.027,0.012,0.6,0.002
7413,20220919,경계,행주,21,0.029,0.003,0.3,0.002
7414,20220919,일반도로,시흥대로,20,0.018,0.022,0.4,0.003
7416,20220919,중앙차로,동작대로,18,0.021,0.022,0.4,0.002
7417,20220919,일반도로,영등포로,20,0.021,0.016,0.3,0.003
7418,20220919,일반도로,천호대로,20,0.02,0.02,0.3,0.003
7419,20220919,중앙차로,공항대로,25,0.02,0.016,0.3,0.002
7420,20220919,일반도로,도산대로,18,0.028,0.008,0.3,0.002
7421,20220919,중앙차로,강남대로,21,0.019,0.018,0.5,0.003
7423,20220919,일반도로,신촌로,20,0.022,0.016,0.3,0.002
7424,20220919,경계,항동,20,0.032,0.006,0.3,0.003
7425,20220918,경계,세곡,21,0.021,0.012,0.7,0.002
7429,20220918,경계,항동,16,0.026,0.009,0.4,0.003
7431,20220918,중앙차로,동작대로,24,0.018,0.026,0.5,0.002
7432,20220918,일반도로,종로,19,0.019,0.015,0.4,0.003
7433,20220918,일반도로,천호대로,24,0.017,0.017,0.4,0.003
7434,20220918,일반도로,도산대로,18,0.021,0.013,0.4,0.002
7435,20220918,일반도로,신촌로,24,0.017,0.018,0.5,0.003
7436,20220918,중앙차로,강남대로,19,0.015,0.02,0.6,0.003
7437,20220918,일반도로,영등포로,20,0.018,0.019,0.4,0.003
7438,20220918,중앙차로,공항대로,23,0.019,0.017,0.4,0.002
7439,20220918,일반도로,청계천로,22,0.022,0.013,0.4,0.004
7441,20220918,일반도로,시흥대로,23,0.013,0.031,0.5,0.003
7442,20220918,경계,행주,19,0.023,0.005,0.4,0.002
7443,20220918,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7444,20220918,일반도로,화랑로,23,0.014,0.023,0.5,0.002
7447,20220918,전용차로,강변북로,17,0.02,0.012,0.4,0.002
7448,20220918,전용차로,정릉로,22,0.022,0.016,0.4,0.002
7449,20220918,일반도로,홍릉로,22,0.02,0.014,0.3,0.003
7450,20220917,일반도로,신촌로,28,0.017,0.031,0.6,0.003
7451,20220917,일반도로,홍릉로,27,0.021,0.022,0.5,0.003
7453,20220917,일반도로,영등포로,21,0.02,0.025,0.5,0.003
7455,20220917,전용차로,정릉로,26,0.018,0.03,0.5,0.002
7456,20220917,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7457,20220917,일반도로,청계천로,25,0.026,0.022,0.4,0.004
7458,20220917,경계,세곡,22,0.02,0.019,0.7,0.003
7459,20220917,경계,행주,22,0.022,0.015,0.5,0.002
7463,20220917,일반도로,시흥대로,21,0.021,0.027,0.4,0.003
7464,20220917,일반도로,종로,21,0.024,0.018,0.4,0.003
7466,20220917,경계,항동,19,0.028,0.011,0.4,0.003
7467,20220917,일반도로,천호대로,23,0.022,0.026,0.4,0.003
7468,20220917,일반도로,도산대로,22,0.023,0.023,0.6,0.002
7469,20220917,중앙차로,강남대로,18,0.017,0.029,0.6,0.003
7470,20220917,일반도로,화랑로,23,0.021,0.027,0.4,0.002
7471,20220917,중앙차로,동작대로,23,0.022,0.032,0.5,0.003
7472,20220917,전용차로,강변북로,21,0.016,0.032,0.6,0.003
7473,20220917,중앙차로,공항대로,23,0.024,0.022,0.4,0.002
7475,20220916,중앙차로,동작대로,28,0.019,0.028,0.4,0.003
7476,20220916,일반도로,종로,26,0.013,0.026,0.5,0.003
7477,20220916,일반도로,청계천로,28,0.014,0.024,0.5,0.004
7478,20220916,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7479,20220916,경계,세곡,18,0.03,0.01,0.5,0.003
7481,20220916,일반도로,천호대로,20,0.021,0.019,0.3,0.002
7482,20220916,일반도로,도산대로,22,0.018,0.02,0.4,0.003
7483,20220916,중앙차로,강남대로,17,0.017,0.023,0.5,0.003
7484,20220916,경계,행주,26,0.02,0.015,0.4,0.003
7485,20220916,일반도로,신촌로,28,0.015,0.025,0.4,0.003
7487,20220916,경계,항동,21,0.024,0.013,0.3,0.003
7488,20220916,중앙차로,공항대로,26,0.018,0.022,0.3,0.002
7489,20220916,일반도로,영등포로,27,0.015,0.025,0.4,0.003
7490,20220916,일반도로,시흥대로,28,0.013,0.031,0.4,0.003
7492,20220916,일반도로,홍릉로,29,0.014,0.022,0.4,0.002
7493,20220916,전용차로,정릉로,27,0.012,0.028,0.4,0.002
7495,20220916,전용차로,강변북로,19,0.009,0.033,0.4,0.003
7496,20220916,일반도로,화랑로,26,0.01,0.033,0.4,0.002
7500,20220915,경계,행주,21,0.028,0.014,0.3,0.002
7502,20220915,일반도로,종로,24,0.021,0.025,0.5,0.003
7507,20220915,중앙차로,공항대로,23,0.026,0.024,0.3,0.002
7509,20220915,일반도로,영등포로,22,0.025,0.023,0.4,0.003
7511,20220915,일반도로,천호대로,20,0.023,0.023,0.3,0.002
7512,20220915,경계,세곡,21,0.036,0.013,0.5,0.002
7513,20220915,일반도로,청계천로,23,0.026,0.021,0.4,0.004
7514,20220915,일반도로,화랑로,27,0.009,0.04,0.5,0.003
7515,20220915,전용차로,강변북로,14,0.031,0.011,0.3,0.002
7516,20220915,일반도로,신촌로,23,0.029,0.015,0.3,0.002
7517,20220915,일반도로,도산대로,21,0.025,0.018,0.4,0.002
7518,20220915,전용차로,정릉로,26,0.015,0.031,0.4,0.002
7519,20220915,일반도로,홍릉로,22,0.03,0.015,0.3,0.002
7520,20220915,중앙차로,강남대로,22,0.022,0.028,0.5,0.003
7521,20220915,중앙차로,동작대로,25,0.025,0.034,0.4,0.002
7522,20220915,일반도로,시흥대로,24,0.016,0.049,0.5,0.003
7523,20220915,경계,항동,20,0.033,0.015,0.3,0.003
7524,20220915,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7527,20220914,일반도로,영등포로,19,0.029,0.016,0.3,0.003
7528,20220914,일반도로,종로,22,0.025,0.02,0.4,0.003
7530,20220914,경계,행주,20,0.024,0.012,0.3,0.002
7531,20220914,중앙차로,동작대로,22,0.028,0.023,0.4,0.002
7532,20220914,일반도로,청계천로,21,0.029,0.017,0.4,0.003
7533,20220914,일반도로,시흥대로,24,0.018,0.037,0.4,0.003
7534,20220914,일반도로,화랑로,19,0.012,0.036,0.4,0.002
7536,20220914,전용차로,강변북로,14,0.037,0.005,0.2,0.002
7537,20220914,전용차로,정릉로,19,0.023,0.021,0.3,0.002
7538,20220914,일반도로,신촌로,21,0.026,0.014,0.3,0.002
7540,20220914,중앙차로,강남대로,20,0.022,0.024,0.4,0.003
7541,20220914,일반도로,천호대로,19,0.027,0.02,0.3,0.002
7542,20220914,경계,세곡,18,0.03,0.014,0.5,0.003
7543,20220914,일반도로,한강대로,0,0.0,0.0,0.0,0.0
7544,20220914,일반도로,도산대로,20,0.03,0.013,0.3,0.002
7545,20220914,일반도로,홍릉로,21,0.03,0.016,0.3,0.003
7546,20220914,중앙차로,공항대로,24,0.024,0.02,0.3,0.002
7548,20220914,경계,항동,17,0.035,0.012,0.2,0.004
7550,20220913,일반도로,화랑로,23,0.008,0.028,0.5,0.002
7551,20220913,경계,행주,25,0.013,0.012,0.4,0.002
7552,20220913,경계,세곡,20,0.01,0.018,0.6,0.002
7553,20220913,일반도로,천호대로,21,0.012,0.021,0.4,0.003
7555,20220913,일반도로,신촌로,28,0.015,0.021,0.4,0.003
7556,20220913,중앙차로,공항대로,29,0.009,0.026,0.4,0.002
7557,20220913,일반도로,영등포로,23,0.011,0.025,0.4,0.003
7558,20220913,중앙차로,동작대로,28,0.011,0.029,0.5,0.002
7559,20220913,일반도로,시흥대로,29,0.007,0.038,0.5,0.003
7563,20220913,일반도로,홍릉로,24,0.013,0.02,0.4,0.002
7564,20220913,전용차로,정릉로,23,0.015,0.022,0.4,0.003
7565,20220913,전용차로,강변북로,21,0.017,0.013,0.4,0.002
7567,20220913,일반도로,한강대로,20,0.012,0.02,0.4,0.003
7568,20220913,일반도로,청계천로,24,0.015,0.021,0.5,0.004
7569,20220913,일반도로,종로,22,0.012,0.023,0.5,0.003
7570,20220913,중앙차로,강남대로,21,0.009,0.025,0.5,0.003
7571,20220913,일반도로,도산대로,23,0.015,0.017,0.5,0.002
7572,20220913,경계,항동,20,0.015,0.017,0.4,0.004
7575,20220912,중앙차로,강남대로,15,0.017,0.019,0.5,0.003
7576,20220912,전용차로,정릉로,23,0.023,0.019,0.4,0.002
7578,20220912,일반도로,종로,20,0.021,0.014,0.4,0.003
7579,20220912,일반도로,청계천로,23,0.026,0.015,0.3,0.003
7580,20220912,일반도로,신촌로,30,0.023,0.018,0.4,0.003
7581,20220912,일반도로,홍릉로,22,0.025,0.014,0.3,0.002
7583,20220912,일반도로,시흥대로,23,0.02,0.027,0.5,0.003
7584,20220912,경계,항동,19,0.027,0.012,0.4,0.004
7588,20220912,일반도로,한강대로,19,0.02,0.016,0.4,0.003
7589,20220912,중앙차로,동작대로,23,0.023,0.022,0.5,0.002
7590,20220912,일반도로,영등포로,22,0.024,0.018,0.4,0.003
7591,20220912,중앙차로,공항대로,26,0.022,0.018,0.4,0.002
7592,20220912,경계,행주,23,0.022,0.006,0.5,0.002
7593,20220912,경계,세곡,21,0.021,0.012,0.6,0.003
7596,20220912,전용차로,강변북로,17,0.02,0.018,0.4,0.002
7597,20220912,일반도로,화랑로,20,0.018,0.019,0.4,0.002
7598,20220912,일반도로,도산대로,19,0.026,0.013,0.5,0.002
7599,20220912,일반도로,천호대로,20,0.019,0.018,0.4,0.002
7600,20220911,중앙차로,공항대로,23,0.029,0.013,0.3,0.002
7601,20220911,일반도로,홍릉로,22,0.032,0.01,0.3,0.002
7602,20220911,중앙차로,강남대로,15,0.018,0.018,0.4,0.003
7603,20220911,경계,항동,19,0.03,0.009,0.3,0.004
7607,20220911,일반도로,신촌로,28,0.03,0.011,0.3,0.002
7611,20220911,경계,행주,22,0.023,0.005,0.4,0.002
7612,20220911,일반도로,청계천로,21,0.031,0.011,0.3,0.003
7613,20220911,일반도로,시흥대로,21,0.02,0.029,0.4,0.003
7614,20220911,일반도로,영등포로,22,0.028,0.015,0.4,0.003
7615,20220911,중앙차로,동작대로,24,0.027,0.02,0.4,0.002
7616,20220911,일반도로,한강대로,22,0.025,0.012,0.4,0.003
7617,20220911,경계,세곡,17,0.022,0.01,0.5,0.002
7618,20220911,일반도로,화랑로,21,0.024,0.017,0.3,0.002
7619,20220911,전용차로,강변북로,15,0.032,0.007,0.3,0.002
7621,20220911,일반도로,천호대로,20,0.026,0.014,0.3,0.002
7622,20220911,일반도로,도산대로,17,0.032,0.008,0.3,0.002
7623,20220911,일반도로,종로,20,0.026,0.015,0.4,0.002
7624,20220911,전용차로,정릉로,22,0.03,0.014,0.3,0.002
7625,20220910,경계,세곡,12,0.026,0.01,0.5,0.002
7626,20220910,일반도로,홍릉로,11,0.034,0.009,0.2,0.002
7627,20220910,전용차로,정릉로,13,0.028,0.017,0.3,0.002
7628,20220910,일반도로,종로,13,0.026,0.017,0.3,0.002
7629,20220910,전용차로,강변북로,7,0.031,0.011,0.3,0.002
7630,20220910,일반도로,화랑로,11,0.022,0.022,0.3,0.002
7631,20220910,일반도로,신촌로,16,0.032,0.01,0.3,0.002
7632,20220910,경계,항동,10,0.035,0.009,0.2,0.004
7636,20220910,경계,행주,12,0.027,0.009,0.3,0.002
7637,20220910,중앙차로,강남대로,9,0.021,0.019,0.4,0.003
7638,20220910,일반도로,도산대로,8,0.033,0.008,0.3,0.002
7639,20220910,일반도로,천호대로,12,0.025,0.017,0.3,0.002
7642,20220910,일반도로,한강대로,14,0.024,0.011,0.3,0.003
7644,20220910,일반도로,시흥대로,11,0.022,0.029,0.4,0.003
7645,20220910,중앙차로,동작대로,14,0.031,0.021,0.4,0.002
7646,20220910,일반도로,영등포로,10,0.03,0.015,0.3,0.003
7647,20220910,중앙차로,공항대로,12,0.032,0.014,0.3,0.002
7649,20220910,일반도로,청계천로,11,0.032,0.012,0.2,0.003
7651,20220909,일반도로,청계천로,20,0.023,0.019,0.4,0.003
7653,20220909,일반도로,종로,19,0.019,0.021,0.5,0.003
7654,20220909,중앙차로,강남대로,17,0.017,0.026,0.5,0.003
7655,20220909,일반도로,화랑로,19,0.017,0.024,0.4,0.002
7656,20220909,경계,세곡,19,0.023,0.015,0.6,0.003
7657,20220909,경계,행주,23,0.024,0.008,0.5,0.002
7658,20220909,일반도로,한강대로,22,0.014,0.02,0.5,0.003
7661,20220909,경계,항동,19,0.031,0.015,0.4,0.004
7662,20220909,중앙차로,공항대로,26,0.025,0.022,0.4,0.002
7663,20220909,일반도로,영등포로,20,0.024,0.023,0.5,0.003
7665,20220909,중앙차로,동작대로,25,0.021,0.031,0.6,0.002
7666,20220909,전용차로,강변북로,16,0.019,0.022,0.4,0.002
7667,20220909,일반도로,홍릉로,20,0.025,0.016,0.4,0.003
7668,20220909,일반도로,도산대로,15,0.027,0.015,0.4,0.002
7669,20220909,일반도로,시흥대로,23,0.015,0.041,0.5,0.003
7672,20220909,일반도로,신촌로,27,0.024,0.019,0.4,0.003
7673,20220909,전용차로,정릉로,20,0.022,0.024,0.4,0.002
7674,20220909,일반도로,천호대로,18,0.019,0.021,0.4,0.003
7675,20220908,일반도로,천호대로,26,0.019,0.038,0.5,0.003
7676,20220908,중앙차로,공항대로,35,0.025,0.035,0.5,0.002
7677,20220908,일반도로,홍릉로,28,0.03,0.03,0.5,0.003
7680,20220908,전용차로,정릉로,31,0.024,0.042,0.5,0.003
7681,20220908,일반도로,한강대로,31,0.02,0.033,0.6,0.004
7682,20220908,전용차로,강변북로,28,0.016,0.047,0.6,0.002
7683,20220908,중앙차로,강남대로,28,0.02,0.037,0.7,0.004
7684,20220908,일반도로,화랑로,26,0.02,0.039,0.5,0.003
7686,20220908,중앙차로,동작대로,34,0.027,0.043,0.6,0.003
7688,20220908,일반도로,청계천로,33,0.03,0.033,0.6,0.004
7691,20220908,일반도로,시흥대로,33,0.023,0.049,0.6,0.003
7692,20220908,경계,행주,29,0.03,0.018,0.5,0.002
7693,20220908,경계,세곡,27,0.033,0.025,0.7,0.003
7695,20220908,일반도로,종로,28,0.028,0.029,0.6,0.003
7696,20220908,일반도로,도산대로,30,0.028,0.032,0.6,0.003
7697,20220908,일반도로,신촌로,39,0.024,0.04,0.6,0.003
7698,20220908,경계,항동,28,0.035,0.022,0.5,0.004
7699,20220908,일반도로,영등포로,32,0.025,0.037,0.6,0.003
7700,20220907,경계,항동,27,0.043,0.019,0.3,0.004
7701,20220907,일반도로,시흥대로,31,0.033,0.04,0.5,0.003
7702,20220907,중앙차로,동작대로,36,0.026,0.045,0.6,0.003
7703,20220907,일반도로,신촌로,43,0.024,0.046,0.6,0.003
7704,20220907,일반도로,홍릉로,33,0.032,0.029,0.5,0.003
7705,20220907,중앙차로,강남대로,30,0.021,0.038,0.7,0.004
7706,20220907,일반도로,도산대로,35,0.031,0.033,0.5,0.003
7707,20220907,전용차로,정릉로,32,0.029,0.041,0.5,0.003
7709,20220907,일반도로,천호대로,32,0.02,0.04,0.5,0.003
7710,20220907,일반도로,한강대로,35,0.021,0.036,0.5,0.003
7711,20220907,일반도로,청계천로,36,0.022,0.037,0.6,0.004
7712,20220907,일반도로,종로,28,0.033,0.023,0.5,0.003
7713,20220907,전용차로,강변북로,31,0.02,0.043,0.5,0.002
7714,20220907,일반도로,화랑로,29,0.026,0.036,0.5,0.003
7715,20220907,중앙차로,공항대로,35,0.032,0.035,0.4,0.002
7716,20220907,경계,행주,30,0.034,0.019,0.4,0.002
7717,20220907,일반도로,영등포로,34,0.031,0.035,0.5,0.003
7721,20220907,경계,세곡,27,0.025,0.026,0.6,0.003
7725,20220906,일반도로,천호대로,15,0.036,0.021,0.3,0.002
7726,20220906,일반도로,도산대로,13,0.042,0.013,0.3,0.002
7727,20220906,중앙차로,강남대로,14,0.034,0.025,0.6,0.003
7728,20220906,일반도로,영등포로,13,0.037,0.021,0.3,0.002
7729,20220906,경계,항동,11,0.049,0.008,0.2,0.004
7730,20220906,일반도로,화랑로,12,0.036,0.025,0.3,0.002
7731,20220906,전용차로,강변북로,13,0.034,0.023,0.3,0.002
7733,20220906,일반도로,종로,16,0.042,0.013,0.3,0.002
7734,20220906,일반도로,청계천로,19,0.043,0.017,0.3,0.004
7735,20220906,중앙차로,동작대로,16,0.044,0.023,0.4,0.002
7736,20220906,전용차로,정릉로,13,0.038,0.026,0.3,0.002
7738,20220906,일반도로,홍릉로,15,0.039,0.018,0.3,0.002
7739,20220906,중앙차로,공항대로,15,0.038,0.023,0.3,0.002
7740,20220906,일반도로,한강대로,14,0.032,0.018,0.4,0.003
7743,20220906,일반도로,신촌로,22,0.032,0.029,0.5,0.003
7746,20220906,일반도로,시흥대로,13,0.042,0.019,0.3,0.003
7748,20220906,경계,행주,11,0.046,0.005,0.3,0.002
7749,20220906,경계,세곡,11,0.042,0.016,0.5,0.002
7750,20220905,중앙차로,동작대로,9,0.028,0.035,0.4,0.002
7751,20220905,일반도로,천호대로,7,0.028,0.025,0.3,0.002
7752,20220905,일반도로,도산대로,5,0.04,0.012,0.3,0.002
7753,20220905,중앙차로,강남대로,5,0.026,0.029,0.6,0.003
7754,20220905,경계,항동,4,0.046,0.008,0.3,0.003
7757,20220905,일반도로,홍릉로,6,0.037,0.018,0.3,0.002
7758,20220905,전용차로,정릉로,7,0.042,0.018,0.3,0.002
7760,20220905,전용차로,강변북로,5,0.035,0.015,0.3,0.002
7761,20220905,일반도로,화랑로,7,0.033,0.025,0.3,0.002
7762,20220905,일반도로,시흥대로,13,0.024,0.039,0.4,0.003
