"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202307090000","용산구","0.0122","0.0369","0.39","0.0029","16","13"
"202307082300","구로구","0.0069","0.035","0.24","0.0023","3","1"
"202307082300","강서구","0.0111","0.0379","0.36","0.0032","11","9"
"202307082300","성동구","0.0166","0.0354","0.34","0.0023","14","14"
"202307082300","마포구","0.0125","0.0389","0.32","0.0033","15","11"
"202307082300","노원구","0.0137","0.0387","0.41","0.0027","20","12"
"202307082300","영등포구","0.0085","0.0412","0.32","0.0025","14","7"
"202307082300","강남구","0.0114","0.0401","0.31","0.0029","17","13"
"202307082300","중랑구","0.0179","0.036","0.34","0.0025","20","16"
"202307082300","광진구","0.0117","0.039","0.3","0.0029","20","14"
"202307082300","성북구","0.0115","0.0372","0.39","0.0032","14","9"
"202307082300","강동구","0.0107","0.0351","0.32","0.0026","20","14"
"202307082300","중구","0.0123","0.0363","0.34","0.0029","13","11"
"202307082300","도봉구","0.0113","0.0362","0.42","0.0028","18","10"
"202307082300","용산구","0.0114","0.0416","0.4","0.0029","14","13"
"202307082300","관악구","0.0162","0.0333","0.4","0.0029","18","11"
"202307082300","서대문구","0.0095","0.0381","0.34","0.0028","7","9"
"202307082300","동작구","0.0117","0.0344","0.31","0.0026","18","10"
"202307082300","동대문구","0.0091","0.0403","0.35","0.0026","19","11"
"202307082300","송파구","0.0143","0.0405","0.38","0.0024","18","10"
"202307082300","금천구","0.0124","0.0209","0.49","0.0027","16","8"
"202307082300","서초구","0.0101","0.0377","0.32","0.0029","11","7"
"202307082300","양천구","0.0103","0.0363","0.36","0.0028","15","10"
"202307082300","강북구","0.0145","0.0319","0.37","0.0027","25","15"
"202307082300","종로구","0.0123","0.0385","0.39","0.0028","17","9"
"202307082300","은평구","0.0114","0.0273","0.58","0.0029","18","11"
"202307082200","강남구","0.011","0.0454","0.31","0.003","19","14"
"202307082200","서대문구","0.01","0.0406","0.35","0.0031","","12"
"202307082200","구로구","0.0075","0.0374","0.26","0.0024","6","4"
"202307082200","관악구","0.0126","0.0407","0.44","0.0032","20","11"
"202307082200","강서구","0.012","0.0404","0.37","0.0032","16","12"
"202307082200","중랑구","0.019","0.0437","0.36","0.0028","21","14"
"202307082200","강북구","0.0097","0.0416","0.39","0.0023","27","17"
"202307082200","용산구","0.0094","0.049","0.37","0.0029","14","12"
"202307082200","강동구","0.0101","0.0386","0.32","0.0026","19","13"
"202307082200","은평구","0.0134","0.0283","0.6","0.003","16","11"
"202307082200","성동구","0.0148","0.0435","0.36","0.0027","17","11"
"202307082200","서초구","0.0085","0.044","0.31","0.003","9","9"
"202307082200","금천구","0.0089","0.0293","0.49","0.003","17","13"
"202307082200","마포구","0.0124","0.043","0.34","0.0032","14","10"
"202307082200","도봉구","0.0106","0.0489","0.41","0.003","15","13"
"202307082200","광진구","0.0114","0.0446","0.31","0.0029","22","15"
"202307082200","노원구","0.0136","0.0457","0.44","0.0026","25","18"
"202307082200","중구","0.0125","0.0398","0.35","0.0022","13","11"
"202307082200","성북구","0.0132","0.0413","0.41","0.0035","20","12"
"202307082200","송파구","0.0119","0.0484","0.36","0.0027","18","12"
"202307082200","동대문구","0.0089","0.0452","0.36","0.0032","19","14"
"202307082200","동작구","0.009","0.0425","0.29","0.0027","15","10"
"202307082200","영등포구","0.0121","0.0422","0.34","0.0029","17","9"
"202307082200","양천구","0.0111","0.0392","0.38","0.003","17","10"
"202307082200","종로구","0.0113","0.0434","0.38","0.0028","15","10"
"202307082100","용산구","0.0134","0.054","0.43","0.0032","18","18"
"202307082100","강동구","0.0108","0.0358","0.32","0.0025","19","11"
"202307082100","광진구","0.0125","0.0424","0.32","0.0026","23","12"
"202307082100","중구","0.0152","0.045","0.39","0.003","15","14"
"202307082100","양천구","0.0115","0.0433","0.4","0.003","15","12"
"202307082100","중랑구","0.0213","0.0392","0.36","0.0024","21","13"
"202307082100","관악구","0.0128","0.0465","0.48","0.003","31","18"
"202307082100","구로구","0.0082","0.041","0.28","0.0029","8","5"
"202307082100","서대문구","0.0155","0.0503","0.4","0.0036","21","11"
"202307082100","강남구","0.0137","0.0479","0.33","0.003","20","16"
"202307082100","영등포구","0.0147","0.0453","0.39","0.0029","23","10"
"202307082100","동작구","0.0109","0.0499","0.3","0.0028","19","14"
"202307082100","동대문구","0.0111","0.0472","0.38","0.0032","24","15"
"202307082100","송파구","0.0122","0.0497","0.36","0.0026","20","11"
"202307082100","노원구","0.0134","0.0433","0.42","0.0023","26",""
"202307082100","마포구","0.0133","0.0489","0.36","0.0036","19","14"
"202307082100","금천구","0.0092","0.0404","0.33","0.0032","20","17"
"202307082100","은평구","0.0128","0.0416","0.61","0.0034","19","15"
"202307082100","서초구","0.0117","0.0509","0.33","0.0029","18","5"
"202307082100","강북구","0.0103","0.0484","0.37","0.0024","25","15"
"202307082100","성동구","0.0144","0.0488","0.33","0.0025","22","10"
"202307082100","강서구","0.0118","0.0457","0.42","0.0034","19","11"
"202307082100","종로구","0.0148","0.0469","0.43","0.0028","19","12"
"202307082100","성북구","0.0156","0.0439","0.43","0.0032","17","16"
"202307082100","도봉구","0.0112","0.0471","0.4","0.0028","17","14"
"202307082000","중랑구","0.017","0.0429","0.33","0.0024","16","11"
"202307082000","양천구","0.0132","0.0497","0.41","0.0028","21","13"
"202307082000","금천구","0.0149","0.0443","0.43","0.003","19","12"
"202307082000","용산구","0.0111","0.0493","0.37","0.0028","15","12"
"202307082000","은평구","0.0147","0.0399","0.63","0.0032","18","13"
"202307082000","서대문구","0.0137","0.0488","0.38","0.0028","12","8"
"202307082000","송파구","0.0139","0.0441","0.36","0.0022","17","8"
"202307082000","마포구","0.0175","0.0499","0.39","0.0025","19","12"
"202307082000","중구","0.0149","0.0408","0.36","0.0026","14","11"
"202307082000","강서구","0.015","0.0535","0.52","0.0032","23","14"
"202307082000","광진구","0.0127","0.0427","0.3","0.0025","17","10"
"202307082000","노원구","0.0151","0.0441","0.42","0.0021","20","13"
"202307082000","강동구","0.0103","0.0387","0.28","0.0019","16","9"
"202307082000","성북구","0.0143","0.0431","0.38","0.0028","16","10"
"202307082000","동작구","0.0124","0.0459","0.3","0.0024","18","12"
"202307082000","강남구","0.0117","0.045","0.3","0.0025","18","12"
"202307082000","강북구","0.012","0.0431","0.38","0.0022","21","11"
"202307082000","성동구","0.0151","0.0437","0.33","0.0023","16","10"
"202307082000","서초구","0.0133","0.0427","0.34","0.0028","14","6"
"202307082000","영등포구","0.0129","0.0508","0.38","0.0028","22","11"
"202307082000","구로구","0.0091","0.0454","0.29","0.0027","8","4"
"202307082000","도봉구","0.0129","0.0415","0.41","0.0024","12","8"
"202307082000","종로구","0.0161","0.0426","0.42","0.0028","16","11"
"202307082000","관악구","0.0185","0.0483","0.47","0.0031","28","16"
"202307082000","동대문구","0.0098","0.0473","0.36","0.003","24","12"
"202307081900","금천구","0.0142","0.0349","0.33","0.0026","18","15"
"202307081900","양천구","0.013","0.0477","0.38","0.0025","18","9"
"202307081900","종로구","0.0143","0.0473","0.37","0.0028","17","9"
"202307081900","강남구","0.012","0.0462","0.31","0.0027","16","11"
"202307081900","용산구","0.0107","0.0531","0.35","0.0028","15","10"
"202307081900","동작구","0.01","0.0468","0.28","0.0022","15","8"
"202307081900","영등포구","0.0112","0.0516","0.34","0.0023","28","12"
"202307081900","동대문구","0.0109","0.0489","0.35","0.0029","19","12"
"202307081900","성북구","0.019","0.0399","0.39","0.0026","12","9"
"202307081900","중구","0.0225","0.0375","0.4","0.0025","15","10"
"202307081900","송파구","0.0112","0.0505","0.35","0.0021","17","11"
"202307081900","은평구","0.0142","0.0335","0.55","0.0027","16","12"
"202307081900","노원구","0.0119","0.0479","0.38","0.002","22","16"
"202307081900","마포구","0.0159","0.0515","0.37","0.003","14","12"
"202307081900","광진구","0.0115","0.0462","0.27","0.0025","18","10"
"202307081900","성동구","0.0132","0.0487","0.31","0.0025","16","12"
"202307081900","도봉구","0.0112","0.0481","0.36","0.0025","7","5"
"202307081900","서초구","0.0107","0.0455","0.31","0.0028","14","6"
"202307081900","강북구","0.01","0.0419","0.37","0.0023","20","10"
"202307081900","강동구","0.009","0.0432","0.3","0.0019","18","12"
"202307081900","강서구","0.0128","0.0512","0.41","0.0026","15","10"
"202307081900","관악구","0.0129","0.0468","0.41","0.0028","26","11"
"202307081900","구로구","0.0093","0.0431","0.27","0.0022","8","5"
"202307081900","중랑구","0.0137","0.045","0.29","0.002","19","11"
"202307081900","서대문구","0.0099","0.0463","0.33","0.0025","10","7"
"202307081800","동대문구","0.0095","0.0512","0.33","0.0034","16","9"
"202307081800","금천구","0.0113","0.032","0.32","0.0026","16","11"
"202307081800","구로구","0.01","0.0459","0.26","0.002","10","1"
"202307081800","광진구","0.0109","0.0472","0.26","0.0025","16","10"
"202307081800","서대문구","0.0087","0.0527","0.29","0.0024","8","4"
"202307081800","성동구","0.0105","0.0508","0.28","0.0024","14","9"
"202307081800","서초구","0.0115","0.0473","0.3","0.0027","13","5"
"202307081800","종로구","0.0147","0.0491","0.37","0.0025","13","8"
"202307081800","강북구","0.0112","0.0529","0.36","0.0024","14","8"
"202307081800","용산구","0.012","0.0554","0.34","0.0026","12","8"
"202307081800","동작구","0.0096","0.0488","0.28","0.0025","15","10"
"202307081800","도봉구","0.0066","0.052","0.33","0.0025","9","7"
"202307081800","중구","0.0213","0.0408","0.37","0.002","13","9"
"202307081800","중랑구","0.0152","0.0466","0.33","0.0022","14","8"
"202307081800","양천구","0.0109","0.0538","0.35","0.0024","14","8"
"202307081800","강서구","0.0093","0.0583","0.33","0.0027","15","5"
"202307081800","강동구","0.0059","0.0456","0.28","0.0023","16","9"
"202307081800","강남구","0.0103","0.0466","0.29","0.0029","15","11"
"202307081800","관악구","0.0125","0.0507","0.39","0.0027","21","9"
"202307081800","노원구","0.0103","0.0505","0.35","0.0022","13","8"
"202307081800","영등포구","0.0115","0.0552","0.36","0.0024","30","9"
"202307081800","성북구","0.0154","0.045","0.33","0.0027","11","7"
"202307081800","마포구","0.0134","0.0552","0.36","0.0024","13","8"
"202307081800","송파구","0.0107","0.0536","0.33","0.0025","15","8"
"202307081800","은평구","0.0114","0.0417","0.5","0.0027","","13"
"202307081700","양천구","0.0097","0.0596","0.37","0.0023","15","10"
"202307081700","도봉구","0.0067","0.0462","0.33","0.0026","10","6"
"202307081700","금천구","0.0095","0.0468","0.32","0.0028","13","13"
"202307081700","관악구","0.0094","0.0547","0.35","0.0026","12","9"
"202307081700","마포구","0.0118","0.0589","0.34","0.0026","14","8"
"202307081700","동대문구","0.0071","0.0531","0.32","0.0028","14","11"
"202307081700","성동구","0.0081","0.053","0.26","0.0021","16","4"
"202307081700","은평구","0.0084","0.0475","0.48","0.0028","16","11"
"202307081700","용산구","0.0092","0.0595","0.32","0.0031","14","9"
"202307081700","중랑구","0.0132","0.0463","0.27","0.0021","13","7"
"202307081700","중구","0.0221","0.0413","0.38","0.0023","16","9"
"202307081700","서초구","0.0125","0.0494","0.29","0.0028","13","4"
"202307081700","영등포구","0.0112","0.057","0.35","0.0024","19","11"
"202307081700","광진구","0.0085","0.0492","0.25","0.0025","12","7"
"202307081700","강서구","0.0097","0.0611","0.34","0.0026","15","11"
"202307081700","강남구","0.0093","0.0478","0.28","0.0025","14","12"
"202307081700","동작구","0.0078","0.055","0.27","0.0025","13","9"
"202307081700","강북구","0.0101","0.0588","0.34","0.0023","13","7"
"202307081700","구로구","0.0073","0.0505","0.25","0.0019","9","1"
"202307081700","강동구","0.0053","0.0467","0.26","0.0021","16","9"
"202307081700","노원구","0.0088","0.0507","0.33","0.0021","13","10"
"202307081700","서대문구","0.0078","0.058","0.26","0.0023","12","7"
"202307081700","성북구","0.0133","0.0472","0.31","0.0026","13","7"
"202307081700","종로구","0.0131","0.0508","0.36","0.0028","11","6"
"202307081700","송파구","0.0103","0.0519","0.32","0.0023","17","4"
"202307081600","종로구","0.0116","0.0573","0.34","0.0028","12","8"
"202307081600","성동구","0.0082","0.0569","0.26","0.0025","15","9"
"202307081600","마포구","0.0113","0.0658","0.32","0.0027","13","8"
"202307081600","강남구","0.0104","0.0503","0.27","0.0026","12","8"
"202307081600","중랑구","0.0099","0.049","0.26","0.002","11","7"
"202307081600","성북구","0.0133","0.0521","0.31","0.0027","7","8"
"202307081600","강동구","0.0046","0.0445","0.25","0.0025","12","7"
"202307081600","중구","0.0245","0.0445","0.38","0.0024","12","8"
"202307081600","송파구","0.0087","0.0546","0.32","0.002","17","8"
"202307081600","서대문구","0.0088","0.0646","0.27","0.0024","11","9"
"202307081600","동작구","0.0064","0.0568","0.26","0.0023","12","7"
"202307081600","금천구","0.0069","0.053","0.46","0.0025","13","9"
"202307081600","강북구","0.0102","0.0632","0.35","0.0023","11","5"
"202307081600","양천구","0.0095","0.0623","0.35","0.0021","11","6"
"202307081600","강서구","0.0087","0.0655","0.39","0.0025","8","3"
"202307081600","은평구","0.0079","0.0528","0.48","0.0029","","12"
"202307081600","서초구","0.0105","0.0525","0.29","0.0028","16","2"
"202307081600","동대문구","0.0078","0.0576","0.33","0.0029","15","8"
"202307081600","구로구","0.0053","0.0528","0.25","0.0019","8","1"
"202307081600","관악구","0.0081","0.0579","0.32","0.0025","13","6"
"202307081600","용산구","0.0107","0.0606","0.34","0.0031","13","9"
"202307081600","도봉구","0.0056","0.0538","0.34","0.0024","5","6"
"202307081600","노원구","0.0078","0.0567","0.32","0.002","12","8"
"202307081600","광진구","0.0078","0.0514","0.23","0.0025","11","6"
"202307081600","영등포구","0.0107","0.0569","0.36","0.0027","11","4"
"202307081500","마포구","0.0111","0.0649","0.33","0.0025","19","8"
"202307081500","강북구","0.0081","0.0638","0.35","0.0023","10","6"
"202307081500","동작구","0.0061","0.0574","0.27","0.0024","10","5"
"202307081500","영등포구","0.0132","0.0543","0.36","0.0024","17","4"
"202307081500","노원구","0.0063","0.0562","0.31","0.0023","7","2"
"202307081500","송파구","0.0113","0.0569","0.33","0.0024","14","15"
"202307081500","용산구","0.014","0.0611","0.37","0.0032","14","7"
"202307081500","성북구","0.0118","0.0534","0.34","0.0027","11","5"
"202307081500","강동구","0.0039","0.0423","0.26","0.0022","5","6"
"202307081500","중구","0.0198","0.0506","0.37","0.0024","12","9"
"202307081500","강남구","0.0091","0.0545","0.29","0.0028","12","5"
"202307081500","강서구","0.0101","0.0611","0.42","0.0025","6","4"
"202307081500","중랑구","0.0096","0.0523","0.29","0.0022","13","6"
"202307081500","서초구","0.0095","0.0552","0.29","0.0027","18","1"
"202307081500","성동구","0.0081","0.0615","0.28","0.0022","12","11"
"202307081500","관악구","0.0093","0.0526","0.36","0.0028","14","12"
"202307081500","도봉구","0.0046","0.0584","0.32","0.0024","7","6"
"202307081500","은평구","0.0068","0.054","0.5","0.0029","9","8"
"202307081500","동대문구","0.0071","0.0607","0.34","0.0028","13","6"
"202307081500","구로구","0.0055","0.0495","0.26","0.0019","5","1"
"202307081500","서대문구","0.0084","0.0649","0.29","0.0023","9","5"
"202307081500","양천구","0.0091","0.0597","0.38","0.0026","12","8"
"202307081500","금천구","0.0061","0.051","0.35","0.0027","12","4"
"202307081500","광진구","0.008","0.049","0.25","0.0024","8","2"
"202307081500","종로구","0.0087","0.0633","0.34","0.0029","12","4"
"202307081400","서대문구","0.0085","0.0591","0.31","0.0024","11","3"
"202307081400","동작구","0.0071","0.0521","0.28","0.0023","10","5"
"202307081400","동대문구","0.0069","0.0556","0.34","0.0029","9","3"
"202307081400","성동구","0.0089","0.0582","0.29","0.0026","9","6"
"202307081400","강남구","0.0102","0.0527","0.31","0.003","9","5"
"202307081400","중랑구","0.009","0.0524","0.3","0.0024","8","5"
"202307081400","송파구","0.0125","0.0559","0.34","0.0022","13","9"
"202307081400","광진구","0.0075","0.0491","0.27","0.0024","6","1"
"202307081400","성북구","0.0102","0.0516","0.35","0.0026","12","4"
"202307081400","영등포구","0.0121","0.0511","0.36","0.0026","11","4"
"202307081400","은평구","0.0055","0.0497","0.51","0.0029","5","6"
"202307081400","도봉구","0.0044","0.0527","0.33","0.0025","6","2"
"202307081400","종로구","0.0081","0.0576","0.38","0.0031","8","5"
"202307081400","강북구","0.0067","0.0602","0.34","0.002","9","3"
"202307081400","용산구","0.017","0.0533","0.4","0.0039","18","12"
"202307081400","강동구","0.0045","0.0415","0.27","0.0023","5","2"
"202307081400","중구","0.0182","0.0452","0.37","0.0023","7","5"
"202307081400","서초구","0.0095","0.0521","0.33","0.0028","10","2"
"202307081400","관악구","0.0096","0.0493","0.37","0.0026","16","7"
"202307081400","노원구","0.0059","0.0523","0.32","0.0021","11","7"
"202307081400","구로구","0.0064","0.0455","0.27","0.0019","6","1"
"202307081400","강서구","0.0109","0.0551","0.44","0.0025","10","3"
"202307081400","금천구","0.0057","0.0497","0.34","0.0025","8","5"
"202307081400","마포구","0.0111","0.0603","0.36","0.0028","19","7"
"202307081400","양천구","0.0086","0.0542","0.37","0.0027","10","5"
"202307081300","은평구","0.0063","0.0427","0.53","0.0028","6","8"
"202307081300","양천구","0.01","0.0447","0.37","0.0022","11","7"
"202307081300","종로구","0.0097","0.0495","0.38","0.0025","7","2"
"202307081300","강북구","0.0074","0.054","0.35","0.0027","11","4"
"202307081300","서초구","0.0103","0.0425","0.35","0.0028","8","5"
"202307081300","금천구","0.008","0.0404","0.3","0.0027","10","5"
"202307081300","송파구","0.0108","0.0457","0.35","0.0022","16","5"
"202307081300","동작구","0.0085","0.0414","0.29","0.0023","12","5"
"202307081300","동대문구","0.0079","0.0504","0.34","0.0025","12","2"
"202307081300","서대문구","0.0105","0.0501","0.34","0.0024","11","4"
"202307081300","노원구","0.0059","0.0492","0.32","0.0019","13","12"
"202307081300","성동구","0.008","0.0469","0.3","0.0024","11","8"
"202307081300","구로구","0.0067","0.0387","0.27","0.0019","5","1"
"202307081300","관악구","0.0098","0.0415","0.37","0.0028","18","10"
"202307081300","성북구","0.0102","0.0469","0.39","0.0027","10","3"
"202307081300","마포구","0.0136","0.0468","0.38","0.0029","16","7"
"202307081300","중구","0.0182","0.0382","0.39","0.0026","9","4"
"202307081300","강동구","0.0045","0.0398","0.27","0.0023","4","2"
"202307081300","영등포구","0.014","0.0416","0.39","0.0026","16","7"
"202307081300","용산구","0.0266","0.038","0.41","0.0037","14","14"
"202307081300","도봉구","0.0056","0.0486","0.33","0.0025","5","4"
"202307081300","광진구","0.0075","0.046","0.23","0.0025","9","1"
"202307081300","중랑구","0.0093","0.0489","0.32","0.0023","9","4"
"202307081300","강남구","0.0118","0.0406","0.31","0.0028","11","6"
"202307081300","강서구","0.0135","0.0441","0.45","0.0026","9","6"
"202307081200","동대문구","0.0104","0.0405","0.34","0.0027","10","1"
"202307081200","영등포구","0.0182","0.0344","0.4","0.0026","30","4"
"202307081200","노원구","0.0084","0.0427","0.33","0.0021","10","4"
"202307081200","금천구","0.0074","0.0362","0.46","0.0029","9","6"
"202307081200","광진구","0.0111","0.0372","0.26","0.0025","7","2"
"202307081200","중구","0.0243","0.0265","0.41","0.0027","10","6"
"202307081200","송파구","0.013","0.037","0.36","0.0023","18","8"
"202307081200","관악구","0.0151","0.0312","0.39","0.0025","","6"
"202307081200","마포구","0.0132","0.0432","0.36","0.0027","13","6"
"202307081200","동작구","0.0117","0.0325","0.32","0.0025","14","7"
"202307081200","강서구","0.0155","0.0389","0.46","0.0028","10","5"
"202307081200","성동구","0.0123","0.038","0.32","0.0029","13","6"
"202307081200","구로구","0.0095","0.0312","0.28","0.0019","4","1"
"202307081200","용산구","0.0253","0.0298","0.44","0.0041","13","8"
"202307081200","서대문구","0.011","0.0427","0.34","0.0024","9","6"
"202307081200","종로구","0.0125","0.0396","0.4","0.0027","8","3"
"202307081200","강남구","0.0157","0.0315","0.34","0.0024","11","6"
"202307081200","도봉구","0.0069","0.0419","0.33","0.0025","5","3"
"202307081200","강동구","0.0065","0.0354","0.26","0.0021","6","2"
"202307081200","양천구","0.0145","0.035","0.42","0.0026","11","5"
"202307081200","성북구","0.0132","0.0377","0.36","0.0026","8","2"
"202307081200","중랑구","0.0107","0.0416","0.32","0.0025","8","3"
"202307081200","강북구","0.0092","0.0472","0.35","0.0025","11","5"
"202307081200","은평구","0.0069","0.0372","0.52","0.0029","","12"
"202307081200","서초구","0.0134","0.0347","0.34","0.0028","7","6"
"202307081100","중구","0.0197","0.029","0.38","0.0026","9","4"
"202307081100","용산구","0.023","0.0306","0.41","0.0045","14","5"
"202307081100","강서구","0.0156","0.0353","0.48","0.0027","7","2"
"202307081100","강동구","0.0054","0.0335","0.28","0.0021","5","2"
"202307081100","노원구","0.0091","0.0399","0.33","0.002","10","8"
"202307081100","서대문구","0.012","0.0411","0.39","0.0024","11","3"
"202307081100","강남구","0.0168","0.0284","0.33","0.0027","12","7"
"202307081100","동작구","0.0131","0.0309","0.31","0.0023","11","6"
"202307081100","구로구","0.0101","0.0288","0.28","0.0019","4","1"
"202307081100","금천구","0.0093","0.0297","0.35","0.0027","8","5"
"202307081100","양천구","0.0128","0.0337","0.38","0.0026","8","3"
"202307081100","영등포구","0.0169","0.0338","0.39","0.0031","24","3"
"202307081100","중랑구","0.0136","0.0358","0.36","0.0024","8","4"
"202307081100","관악구","0.0159","0.0284","0.38","0.0027","20","2"
"202307081100","광진구","0.0105","0.0336","0.26","0.0025","7","1"
"202307081100","은평구","0.0067","0.0376","0.55","0.0029","8","9"
"202307081100","강북구","0.0097","0.0421","0.36","0.0027","14","3"
"202307081100","성동구","0.0124","0.0342","0.33","0.0026","12","2"
"202307081100","종로구","0.0127","0.0372","0.38","0.0027","10","1"
"202307081100","송파구","0.0171","0.0327","0.37","0.0021","17","13"
"202307081100","마포구","0.0157","0.0364","0.38","0.0024","9","5"
"202307081100","서초구","0.0152","0.031","0.37","0.0028","17","3"
"202307081100","성북구","0.013","0.0347","0.37","0.0027","9","3"
"202307081100","도봉구","0.0084","0.0397","0.32","0.0025","8","2"
"202307081100","동대문구","0.0118","0.0356","0.38","0.0029","3","1"
"202307081000","관악구","0.015","0.028","0.37","0.0027","10","3"
"202307081000","마포구","0.0145","0.0359","0.34","0.0029","11","3"
"202307081000","은평구","0.0079","0.0333","0.56","0.0028","9","6"
"202307081000","서대문구","0.0118","0.0382","0.37","0.0023","10","4"
"202307081000","구로구","0.0094","0.0284","0.27","0.0019","3","1"
"202307081000","영등포구","0.0163","0.0318","0.37","0.0025","9","1"
"202307081000","강북구","0.0101","0.0404","0.35","0.0021","16","7"
"202307081000","성북구","0.016","0.0304","0.43","0.0028","12","4"
"202307081000","강서구","0.0159","0.0334","0.53","0.0026","9","1"
"202307081000","서초구","0.0127","0.031","0.31","0.0027","13","1"
"202307081000","강동구","0.0057","0.0319","0.29","0.0023","7","2"
"202307081000","용산구","0.0189","0.0325","0.39","0.0045","14","8"
"202307081000","도봉구","0.009","0.0359","0.31","0.0026","9","5"
"202307081000","송파구","0.0162","0.0319","0.35","0.0024","18","7"
"202307081000","종로구","0.0127","0.0355","0.37","0.0025","8","2"
"202307081000","광진구","0.0102","0.0329","0.25","0.0025","7","2"
"202307081000","양천구","0.0123","0.0331","0.37","0.0026","8","2"
"202307081000","성동구","0.013","0.0331","0.32","0.0023","11","4"
"202307081000","중랑구","0.0124","0.0345","0.32","0.0022","12","5"
"202307081000","금천구","0.0091","0.0293","0.35","0.0029","7","5"
"202307081000","노원구","0.0083","0.0405","0.32","0.002","15","8"
"202307081000","동작구","0.0111","0.0304","0.31","0.0022","7","2"
"202307081000","강남구","0.0148","0.0301","0.32","0.0026","8","4"
"202307081000","동대문구","0.0116","0.0266","0.38","0.0038","13","5"
"202307081000","중구","0.0185","0.029","0.4","0.0025","9","4"
"202307080900","마포구","0.0129","0.0371","0.32","0.0028","10","6"
"202307080900","강동구","0.0073","0.0313","0.3","0.0021","10","1"
"202307080900","종로구","0.0133","0.0348","0.38","0.0026","8","5"
"202307080900","서대문구","0.013","0.0369","0.37","0.0024","11","6"
"202307080900","광진구","0.0136","0.0311","0.26","0.0025","15","4"
"202307080900","성동구","0.0131","0.0333","0.32","0.0022","13","5"
"202307080900","관악구","0.0134","0.0306","0.37","0.0025","","2"
"202307080900","노원구","0.0107","0.0361","0.33","0.0021","18","9"
"202307080900","은평구","0.0094","0.031","0.53","0.0028","9","9"
"202307080900","송파구","0.0194","0.028","0.36","0.0024","18","1"
"202307080900","중랑구","0.0115","0.0331","0.31","0.0021","19","7"
"202307080900","중구","0.019","0.0279","0.36","0.0025","11","3"
"202307080900","강북구","0.0114","0.0374","0.35","0.0019","17","9"
"202307080900","영등포구","0.0166","0.0313","0.35","0.0021","18","1"
"202307080900","동대문구","0.0127","0.0167","0.42","0.0036","21","10"
"202307080900","금천구","0.0079","0.031","0.34","0.0027","7","2"
"202307080900","구로구","0.0082","0.0304","0.26","0.0019","3","1"
"202307080900","동작구","0.0104","0.0328","0.29","0.0021","8","1"
"202307080900","강남구","0.0191","0.0244","0.32","0.0026","10","5"
"202307080900","서초구","0.0126","0.0328","0.29","0.0028","11","1"
"202307080900","용산구","0.0174","0.0343","0.37","0.0033","12","6"
"202307080900","강서구","0.0164","0.0319","0.45","0.0028","14","1"
"202307080900","도봉구","0.0103","0.0322","0.31","0.0025","10","7"
"202307080900","성북구","0.0164","0.0288","0.37","0.0026","14","6"
"202307080900","양천구","0.0138","0.0317","0.37","0.0022","11","3"
"202307080800","영등포구","0.0196","0.0292","0.36","0.0025","11","2"
"202307080800","마포구","0.0109","0.0395","0.31","0.0028","9","3"
"202307080800","구로구","0.0082","0.0318","0.26","0.0019","3","1"
"202307080800","강동구","0.0107","0.0282","0.3","0.0023","11","4"
"202307080800","송파구","0.0185","0.0297","0.34","0.0021","12","4"
"202307080800","서대문구","0.0127","0.0359","0.3","0.0024","12","9"
"202307080800","강남구","0.017","0.029","0.3","0.0031","10","5"
"202307080800","동작구","0.012","0.0336","0.28","0.002","9","3"
"202307080800","용산구","0.0128","0.0377","0.33","0.003","11","7"
"202307080800","광진구","0.0162","0.0255","0.26","0.0026","14","6"
"202307080800","금천구","0.009","0.0284","0.35","0.0027","8","3"
"202307080800","중구","0.0171","0.03","0.36","0.0025","9","4"
"202307080800","동대문구","0.0108","0.0197","0.36","0.0036","22","8"
"202307080800","강서구","0.0152","0.033","0.48","0.0027","7","2"
"202307080800","은평구","0.0061","0.0353","0.49","0.0028","","10"
"202307080800","종로구","0.009","0.0389","0.35","0.0023","9","4"
"202307080800","성동구","0.0125","0.0317","0.29","0.0022","12","6"
"202307080800","도봉구","0.0102","0.0313","0.3","0.0025","11","6"
"202307080800","관악구","0.013","0.0335","0.37","0.0024","18","3"
"202307080800","양천구","0.0154","0.0301","0.37","0.0025","8","2"
"202307080800","중랑구","0.0119","0.0316","0.3","0.0022","17","9"
"202307080800","강북구","0.0097","0.0388","0.35","0.0022","14","6"
"202307080800","서초구","0.0166","0.0304","0.3","0.0028","12","1"
"202307080800","성북구","0.0154","0.0289","0.32","0.0027","18","5"
"202307080800","노원구","0.0095","0.037","0.33","0.002","15","8"
"202307080700","강서구","0.0154","0.0314","0.45","0.0027","7","2"
"202307080700","강남구","0.0162","0.0293","0.3","0.0025","9","5"
"202307080700","중랑구","0.0116","0.0318","0.3","0.002","17","7"
"202307080700","강동구","0.01","0.0275","0.3","0.0022","11","2"
"202307080700","서대문구","0.0093","0.0389","0.28","0.0023","9","6"
"202307080700","동작구","0.0112","0.0339","0.28","0.0021","9","5"
"202307080700","중구","0.0155","0.0298","0.34","0.0026","8","7"
"202307080700","강북구","0.0081","0.0396","0.34","0.002","15","8"
"202307080700","종로구","0.0111","0.0345","0.35","0.0025","10","5"
