"msrdt_de","msrrgn_cd","msrrgn_nm","msradm","msrste_nm","pm10","o3","no2","co","so2"
"20200214","100","도심권","111122","한강대로","91","0.009","0.045","0.8","0.003"
"20200214","102","동북권","111276","강변북로","94","0.006","0.053","0.9","0.003"
"20200214","104","동남권","111263","도산대로","79","0.008","0.058","1.3","0.002"
"20200213","103","서남권","111213","공항대로","68","0.014","0.04","0.7","0.005"
"20200213","102","동북권","111162","정릉로","77","0.005","0.057","0.7","0.005"
"20200213","999","기타","555552","남산","62","0.018","0.03","0.8","0.004"
"20200213","104","동남권","111156","천호대로","76","0.011","0.047","0.8","0.005"
"20200213","101","서북권","111202","신촌로","80","0.012","0.043","0.9","0.003"
"20200213","999","기타","555553","북한산","58","0.023","0.018","0.8","0.003"
"20200213","100","도심권","111122","한강대로","81","0.013","0.036","0.8","0.003"
"20200213","100","도심권","111124","청계천로","74","0.013","0.039","0.9","0.004"
"20200213","108","입체","111143","서울숲","62","0.01","0.035","0.4","0.004"
"20200213","103","서남권","111545","시흥대로","81","0.013","0.039","0.7","0.003"
"20200213","102","동북권","111154","홍릉로","72","0.011","0.045","0.9","0.004"
"20200213","102","동북권","111276","강변북로","82","0.007","0.048","0.8","0.003"
"20200213","103","서남권","111242","동작대로","73","0.01","0.049","0.7","0.004"
"20200213","103","서남권","111232","영등포로","83","0.011","0.045","0.8","0.003"
"20200213","108","입체","111272","올림픽공원","52","0.01","0.026","0.5","0.004"
"20200213","102","동북권","111277","화랑로","66","0.013","0.036","0.5","0.004"
"20200213","999","기타","555554","관악산","51","0.024","0.016","0.6","0.005"
"20200213","108","입체","111192","자연사박물관","68","0.016","0.027","0.7","0.006"
"20200213","999","기타","555550","궁동","64","0.016","0.033","0.6","0.003"
"20200213","104","동남권","111278","강남대로","67","0.011","0.04","0.9","0.002"
"20200213","999","기타","555556","세곡","73","0.01","0.013","0.9","0.003"
"20200213","108","입체","111200","마포아트센터","71","0.019","0.029","0.4","0.003"
"20200213","104","동남권","111263","도산대로","69","0.011","0.047","1.1","0.002"
"20200213","999","기타","555555","행주","69","0.015","0.031","0.7","0.004"
"20200213","100","도심권","111155","종로","81","0.014","0.032","0.7","0.003"
"20200212","102","동북권","111276","강변북로","55","0.005","0.055","1","0.004"
"20200212","104","동남권","111263","도산대로","47","0.004","0.058","1.2","0.003"
"20200212","999","기타","555550","궁동","51","0.006","0.053","0.8","0.004"
"20200212","103","서남권","111242","동작대로","53","0.004","0.066","0.9","0.005"
"20200212","101","서북권","111202","신촌로","55","0.005","0.052","0.8","0.004"
"20200212","108","입체","111192","자연사박물관","41","0.018","0.035","0.6","0.007"
"20200212","999","기타","555555","행주","62","0.006","0.041","0.8","0.004"
"20200212","999","기타","555552","남산","39","0.011","0.044","1.1","0.005"
"20200212","108","입체","111272","올림픽공원","46","0.007","0.038","0.6","0.004"
"20200212","102","동북권","111162","정릉로","56","0.003","0.072","0.8","0.006"
"20200212","104","동남권","111278","강남대로","50","0.003","0.058","1.1","0.004"
"20200212","999","기타","555556","세곡","50","0.004","0.019","1.2","0.005"
"20200212","100","도심권","111155","종로","55","0.003","0.053","0.9","0.004"
"20200212","999","기타","555553","북한산","35","0.023","0.018","0.6","0.003"
"20200212","103","서남권","111232","영등포로","63","0.003","0.062","1","0.004"
"20200212","999","기타","555554","관악산","33","0.02","0.014","0.6","0.004"
"20200212","102","동북권","111154","홍릉로","48","0.004","0.059","0.9","0.004"
"20200212","102","동북권","111277","화랑로","52","0.006","0.044","0.7","0.005"
"20200212","108","입체","111143","서울숲","46","0.005","0.032","0.5","0.004"
"20200212","108","입체","111200","마포아트센터","48","0.007","0.05","0.5","0.004"
"20200212","100","도심권","111122","한강대로","51","0.005","0.055","0.8","0.004"
"20200212","103","서남권","111213","공항대로","52","0.004","0.057","0.9","0.006"
"20200212","103","서남권","111545","시흥대로","62","0.003","0.067","1.1","0.005"
"20200212","104","동남권","111156","천호대로","54","0.005","0.055","0.9","0.007"
"20200212","100","도심권","111124","청계천로","47","0.004","0.053","1","0.005"
"20200211","999","기타","555552","남산","50","0.015","0.045","1.1","0.005"
"20200211","999","기타","555550","궁동","58","0.012","0.049","0.7","0.004"
"20200211","102","동북권","111154","홍릉로","54","0.007","0.058","0.8","0.005"
"20200211","100","도심권","111124","청계천로","56","0.007","0.056","1.2","0.005"
"20200211","104","동남권","111156","천호대로","57","0.005","0.059","0.9","0.007"
"20200211","108","입체","111192","자연사박물관","54","0.014","0.05","0.7","0.007"
"20200211","103","서남권","111232","영등포로","65","0.006","0.065","1","0.005"
"20200211","103","서남권","111213","공항대로","72","0.008","0.058","0.9","0.007"
"20200211","102","동북권","111276","강변북로","67","0.005","0.064","1.1","0.005"
"20200211","999","기타","555556","세곡","64","0.011","0.018","1.2","0.005"
"20200211","108","입체","111272","올림픽공원","59","0.01","0.041","0.6","0.005"
"20200211","999","기타","555554","관악산","41","0.044","0.014","0.5","0.005"
"20200211","102","동북권","111277","화랑로","60","0.009","0.044","0.6","0.005"
"20200211","999","기타","555555","행주","64","0.011","0.044","0.7","0.005"
"20200211","104","동남권","111263","도산대로","58","0.005","0.06","1.1","0.003"
"20200211","101","서북권","111202","신촌로","58","0.006","0.058","0.9","0.005"
"20200211","100","도심권","111122","한강대로","64","0.008","0.056","0.8","0.004"
"20200211","100","도심권","111155","종로","65","0.007","0.05","0.9","0.004"
"20200211","104","동남권","111278","강남대로","58","0.008","0.051","1","0.003"
"20200211","103","서남권","111242","동작대로","68","0.006","0.068","0.9","0.006"
"20200211","999","기타","555553","북한산","45","0.024","0.021","0.5","0.004"
"20200211","102","동북권","111162","정릉로","61","0.003","0.077","0.8","0.006"
"20200211","108","입체","111200","마포아트센터","53","0.012","0.051","0.5","0.004"
"20200211","108","입체","111143","서울숲","53","0.005","0.049","0.6","0.004"
"20200211","103","서남권","111545","시흥대로","67","0.007","0.064","1","0.005"
"20200210","999","기타","555554","관악산","49","0.025","0.011","0.6","0.004"
"20200210","999","기타","555556","세곡","60","0.01","0.017","1","0.004"
"20200210","100","도심권","111124","청계천로","46","0.013","0.045","0.9","0.005"
"20200210","108","입체","111143","서울숲","45","0.011","0.04","0.5","0.004"
"20200210","103","서남권","111545","시흥대로","57","0.013","0.049","0.8","0.004"
"20200210","102","동북권","111154","홍릉로","50","0.01","0.051","0.9","0.005"
"20200210","103","서남권","111232","영등포로","51","0.012","0.048","0.7","0.004"
"20200210","108","입체","111272","올림픽공원","51","0.014","0.034","0.5","0.005"
"20200210","108","입체","111200","마포아트센터","46","0.014","0.036","0.4","0.004"
"20200210","999","기타","555555","행주","52","0.015","0.034","0.6","0.004"
"20200210","103","서남권","111213","공항대로","57","0.013","0.052","0.7","0.006"
"20200210","999","기타","555552","남산","39","0.023","0.028","0.9","0.004"
"20200210","103","서남권","111242","동작대로","55","0.012","0.055","0.7","0.005"
"20200210","101","서북권","111202","신촌로","50","0.01","0.051","0.8","0.004"
"20200210","100","도심권","111155","종로","55","0.013","0.038","0.7","0.003"
"20200210","104","동남권","111156","천호대로","53","0.011","0.055","0.8","0.007"
"20200210","104","동남권","111278","강남대로","52","0.009","0.049","0.9","0.003"
"20200210","104","동남권","111263","도산대로","49","0.012","0.047","0.9","0.003"
"20200210","102","동북권","111277","화랑로","54","0.012","0.038","0.5","0.005"
"20200210","102","동북권","111276","강변북로","58","0.007","0.057","1","0.005"
"20200210","999","기타","555550","궁동","51","0.017","0.036","0.5","0.004"
"20200210","100","도심권","111122","한강대로","51","0.014","0.043","0.7","0.004"
"20200210","999","기타","555553","북한산","39","0.026","0.016","0.5","0.003"
"20200210","102","동북권","111162","정릉로","54","0.005","0.072","0.7","0.006"
"20200210","108","입체","111192","자연사박물관","47","0.019","0.036","0.5","0.006"
"20200209","100","도심권","111155","종로","41","0.023","0.021","0.5","0.003"
"20200209","108","입체","111192","자연사박물관","36","0.029","0.022","0.5","0.007"
"20200209","108","입체","111143","서울숲","34","0.018","0.026","0.5","0.004"
"20200209","104","동남권","111263","도산대로","33","0.022","0.031","0.8","0.003"
"20200209","999","기타","555554","관악산","38","0.04","0.01","0.6","0.005"
"20200209","999","기타","555553","북한산","31","0.031","0.01","0.5","0.004"
"20200209","100","도심권","111124","청계천로","34","0.024","0.025","0.6","0.004"
"20200209","103","서남권","111242","동작대로","38","0.019","0.038","0.6","0.006"
"20200209","102","동북권","111154","홍릉로","37","0.019","0.035","0.6","0.005"
"20200209","999","기타","555552","남산","28","0.027","0.021","0.9","0.004"
"20200209","101","서북권","111202","신촌로","38","0.018","0.035","0.7","0.004"
"20200209","104","동남권","111156","천호대로","41","0.019","0.034","0.7","0.006"
"20200209","999","기타","555555","행주","35","0.025","0.018","0.6","0.004"
"20200209","103","서남권","111213","공항대로","39","0.022","0.029","0.6","0.005"
"20200209","102","동북권","111277","화랑로","39","0.018","0.028","0.4","0.005"
"20200209","108","입체","111200","마포아트센터","34","0.016","0.019","0.3","0.003"
"20200209","108","입체","111272","올림픽공원","41","0.023","0.019","0.5","0.005"
"20200209","102","동북권","111276","강변북로","39","0.015","0.042","0.9","0.005"
"20200209","102","동북권","111162","정릉로","39","0.011","0.055","0.5","0.006"
"20200209","103","서남권","111545","시흥대로","39","0.024","0.03","0.6","0.004"
"20200209","103","서남권","111232","영등포로","38","0.019","0.034","0.6","0.004"
"20200209","999","기타","555556","세곡","39","0.018","0.011","0.9","0.003"
"20200209","999","기타","555550","궁동","38","0.021","0.022","0.5","0.003"
"20200209","104","동남권","111278","강남대로","35","0.018","0.034","0.8","0.003"
"20200209","100","도심권","111122","한강대로","36","0.021","0.03","0.6","0.003"
"20200208","100","도심권","111124","청계천로","39","0.032","0.016","0.6","0.004"
"20200208","103","서남권","111232","영등포로","45","0.024","0.026","0.6","0.003"
"20200208","102","동북권","111277","화랑로","42","0.026","0.021","0.3","0.005"
"20200208","104","동남권","111156","천호대로","47","0.024","0.031","0.6","0.006"
"20200208","104","동남권","111278","강남대로","43","0.023","0.029","0.6","0.002"
"20200208","999","기타","555554","관악산","41","0.025","0.012","0.6","0.004"
"20200208","100","도심권","111155","종로","46","0.032","0.011","0.5","0.003"
"20200208","102","동북권","111154","홍릉로","41","0.024","0.025","0.6","0.004"
"20200208","999","기타","555553","북한산","34","0.036","0.006","0.5","0.004"
"20200208","104","동남권","111263","도산대로","40","0.026","0.026","0.7","0.003"
"20200208","108","입체","111272","올림픽공원","44","0.033","0.013","0.4","0.005"
"20200208","103","서남권","111545","시흥대로","44","0.028","0.022","0.5","0.004"
